 convergence of q_dag integral
 For T =    200.00000000000000     
   1400.0      126   0.23428    
   1400.0      130   0.23428    
   1400.0      134   0.23428    
   1400.0      138   0.23428    
   1450.0        2   0.23429    
   1450.0        6   0.23431    
   1450.0       10   0.23435    
   1450.0       14   0.23441    
   1450.0       18   0.23446    
   1450.0       22   0.23452    
   1450.0       26   0.23458    
   1450.0       30   0.23463    
   1450.0       34   0.23467    
   1450.0       38   0.23470    
   1450.0       42   0.23472    
   1450.0       46   0.23473    
   1450.0       50   0.23474    
   1450.0       54   0.23474    
   1450.0       58   0.23474    
   1450.0       62   0.23474    
   1450.0       66   0.23474    
   1450.0       70   0.23474    
   1450.0       74   0.23474    
   1450.0       78   0.23474    
   1450.0       82   0.23474    
   1450.0       86   0.23474    
   1450.0       90   0.23474    
   1450.0       94   0.23474    
   1450.0       98   0.23474    
   1450.0      102   0.23474    
   1450.0      106   0.23474    
   1450.0      110   0.23474    
   1450.0      114   0.23474    
   1450.0      118   0.23474    
   1450.0      122   0.23474    
   1450.0      126   0.23474    
   1450.0      130   0.23474    
   1450.0      134   0.23474    
   1450.0      138   0.23474    
   1500.0        2   0.23475    
   1500.0        6   0.23477    
   1500.0       10   0.23480    
   1500.0       14   0.23484    
   1500.0       18   0.23488    
   1500.0       22   0.23493    
   1500.0       26   0.23498    
   1500.0       30   0.23502    
   1500.0       34   0.23505    
   1500.0       38   0.23507    
   1500.0       42   0.23509    
   1500.0       46   0.23510    
   1500.0       50   0.23511    
   1500.0       54   0.23511    
   1500.0       58   0.23511    
   1500.0       62   0.23511    
   1500.0       66   0.23511    
   1500.0       70   0.23511    
   1500.0       74   0.23511    
   1500.0       78   0.23511    
   1500.0       82   0.23511    
   1500.0       86   0.23511    
   1500.0       90   0.23511    
   1500.0       94   0.23511    
   1500.0       98   0.23511    
   1500.0      102   0.23511    
   1500.0      106   0.23511    
   1500.0      110   0.23511    
   1500.0      114   0.23511    
   1500.0      118   0.23511    
   1500.0      122   0.23511    
   1500.0      126   0.23511    
   1500.0      130   0.23511    
   1500.0      134   0.23511    
   1500.0      138   0.23511    
   1550.0        2   0.23511    
   1550.0        6   0.23513    
   1550.0       10   0.23515    
   1550.0       14   0.23519    
   1550.0       18   0.23522    
   1550.0       22   0.23526    
   1550.0       26   0.23529    
   1550.0       30   0.23533    
   1550.0       34   0.23535    
   1550.0       38   0.23537    
   1550.0       42   0.23539    
   1550.0       46   0.23540    
   1550.0       50   0.23540    
   1550.0       54   0.23540    
   1550.0       58   0.23541    
   1550.0       62   0.23541    
   1550.0       66   0.23541    
   1550.0       70   0.23541    
   1550.0       74   0.23541    
   1550.0       78   0.23541    
   1550.0       82   0.23541    
   1550.0       86   0.23541    
   1550.0       90   0.23541    
   1550.0       94   0.23541    
   1550.0       98   0.23541    
   1550.0      102   0.23541    
   1550.0      106   0.23541    
   1550.0      110   0.23541    
   1550.0      114   0.23541    
   1550.0      118   0.23541    
   1550.0      122   0.23541    
   1550.0      126   0.23541    
   1550.0      130   0.23541    
   1550.0      134   0.23541    
   1550.0      138   0.23541    
   1600.0        2   0.23541    
   1600.0        6   0.23542    
   1600.0       10   0.23544    
   1600.0       14   0.23546    
   1600.0       18   0.23549    
   1600.0       22   0.23552    
   1600.0       26   0.23555    
   1600.0       30   0.23557    
   1600.0       34   0.23559    
   1600.0       38   0.23561    
   1600.0       42   0.23562    
   1600.0       46   0.23563    
   1600.0       50   0.23564    
   1600.0       54   0.23564    
   1600.0       58   0.23564    
   1600.0       62   0.23564    
   1600.0       66   0.23564    
   1600.0       70   0.23564    
   1600.0       74   0.23564    
   1600.0       78   0.23564    
   1600.0       82   0.23564    
   1600.0       86   0.23564    
   1600.0       90   0.23564    
   1600.0       94   0.23564    
   1600.0       98   0.23564    
   1600.0      102   0.23564    
   1600.0      106   0.23564    
   1600.0      110   0.23564    
   1600.0      114   0.23564    
   1600.0      118   0.23564    
   1600.0      122   0.23564    
   1600.0      126   0.23564    
   1600.0      130   0.23564    
   1600.0      134   0.23564    
   1600.0      138   0.23564    
   1650.0        2   0.23564    
   1650.0        6   0.23565    
   1650.0       10   0.23566    
   1650.0       14   0.23568    
   1650.0       18   0.23571    
   1650.0       22   0.23573    
   1650.0       26   0.23575    
   1650.0       30   0.23577    
   1650.0       34   0.23579    
   1650.0       38   0.23580    
   1650.0       42   0.23581    
   1650.0       46   0.23582    
   1650.0       50   0.23582    
   1650.0       54   0.23582    
   1650.0       58   0.23582    
   1650.0       62   0.23582    
   1650.0       66   0.23582    
   1650.0       70   0.23582    
   1650.0       74   0.23582    
   1650.0       78   0.23582    
   1650.0       82   0.23582    
   1650.0       86   0.23582    
   1650.0       90   0.23582    
   1650.0       94   0.23582    
   1650.0       98   0.23582    
   1650.0      102   0.23582    
   1650.0      106   0.23582    
   1650.0      110   0.23582    
   1650.0      114   0.23582    
   1650.0      118   0.23582    
   1650.0      122   0.23582    
   1650.0      126   0.23582    
   1650.0      130   0.23582    
   1650.0      134   0.23582    
   1650.0      138   0.23582    
   1700.0        2   0.23583    
   1700.0        6   0.23583    
   1700.0       10   0.23584    
   1700.0       14   0.23586    
   1700.0       18   0.23588    
   1700.0       22   0.23589    
   1700.0       26   0.23591    
   1700.0       30   0.23593    
   1700.0       34   0.23594    
   1700.0       38   0.23595    
   1700.0       42   0.23596    
   1700.0       46   0.23596    
   1700.0       50   0.23597    
   1700.0       54   0.23597    
   1700.0       58   0.23597    
   1700.0       62   0.23597    
   1700.0       66   0.23597    
   1700.0       70   0.23597    
   1700.0       74   0.23597    
   1700.0       78   0.23597    
   1700.0       82   0.23597    
   1700.0       86   0.23597    
   1700.0       90   0.23597    
   1700.0       94   0.23597    
   1700.0       98   0.23597    
   1700.0      102   0.23597    
   1700.0      106   0.23597    
   1700.0      110   0.23597    
   1700.0      114   0.23597    
   1700.0      118   0.23597    
   1700.0      122   0.23597    
   1700.0      126   0.23597    
   1700.0      130   0.23597    
   1700.0      134   0.23597    
   1700.0      138   0.23597    
   1750.0        2   0.23597    
   1750.0        6   0.23598    
   1750.0       10   0.23599    
   1750.0       14   0.23600    
   1750.0       18   0.23601    
   1750.0       22   0.23602    
   1750.0       26   0.23604    
   1750.0       30   0.23605    
   1750.0       34   0.23606    
   1750.0       38   0.23607    
   1750.0       42   0.23608    
   1750.0       46   0.23608    
   1750.0       50   0.23608    
   1750.0       54   0.23608    
   1750.0       58   0.23608    
   1750.0       62   0.23608    
   1750.0       66   0.23608    
   1750.0       70   0.23608    
   1750.0       74   0.23608    
   1750.0       78   0.23608    
   1750.0       82   0.23608    
   1750.0       86   0.23608    
   1750.0       90   0.23608    
   1750.0       94   0.23608    
   1750.0       98   0.23608    
   1750.0      102   0.23608    
   1750.0      106   0.23608    
   1750.0      110   0.23608    
   1750.0      114   0.23608    
   1750.0      118   0.23608    
   1750.0      122   0.23608    
   1750.0      126   0.23608    
   1750.0      130   0.23608    
   1750.0      134   0.23608    
   1750.0      138   0.23608    
   1800.0        2   0.23609    
   1800.0        6   0.23609    
   1800.0       10   0.23610    
   1800.0       14   0.23611    
   1800.0       18   0.23612    
   1800.0       22   0.23613    
   1800.0       26   0.23614    
   1800.0       30   0.23615    
   1800.0       34   0.23615    
   1800.0       38   0.23616    
   1800.0       42   0.23617    
   1800.0       46   0.23617    
   1800.0       50   0.23617    
   1800.0       54   0.23617    
   1800.0       58   0.23617    
   1800.0       62   0.23618    
   1800.0       66   0.23618    
   1800.0       70   0.23618    
   1800.0       74   0.23618    
   1800.0       78   0.23618    
   1800.0       82   0.23618    
   1800.0       86   0.23618    
   1800.0       90   0.23618    
   1800.0       94   0.23618    
   1800.0       98   0.23618    
   1800.0      102   0.23618    
   1800.0      106   0.23618    
   1800.0      110   0.23618    
   1800.0      114   0.23618    
   1800.0      118   0.23618    
   1800.0      122   0.23618    
   1800.0      126   0.23618    
   1800.0      130   0.23618    
   1800.0      134   0.23618    
   1800.0      138   0.23618    
   1850.0        2   0.23618    
   1850.0        6   0.23618    
   1850.0       10   0.23618    
   1850.0       14   0.23619    
   1850.0       18   0.23620    
   1850.0       22   0.23621    
   1850.0       26   0.23621    
   1850.0       30   0.23622    
   1850.0       34   0.23623    
   1850.0       38   0.23623    
   1850.0       42   0.23624    
   1850.0       46   0.23624    
   1850.0       50   0.23624    
   1850.0       54   0.23625    
   1850.0       58   0.23625    
   1850.0       62   0.23625    
   1850.0       66   0.23625    
   1850.0       70   0.23625    
   1850.0       74   0.23625    
   1850.0       78   0.23625    
   1850.0       82   0.23625    
   1850.0       86   0.23625    
   1850.0       90   0.23625    
   1850.0       94   0.23625    
   1850.0       98   0.23625    
   1850.0      102   0.23625    
   1850.0      106   0.23625    
   1850.0      110   0.23625    
   1850.0      114   0.23625    
   1850.0      118   0.23625    
   1850.0      122   0.23625    
   1850.0      126   0.23625    
   1850.0      130   0.23625    
   1850.0      134   0.23625    
   1850.0      138   0.23625    
   1900.0        2   0.23625    
   1900.0        6   0.23625    
   1900.0       10   0.23625    
   1900.0       14   0.23626    
   1900.0       18   0.23626    
   1900.0       22   0.23627    
   1900.0       26   0.23628    
   1900.0       30   0.23628    
   1900.0       34   0.23629    
   1900.0       38   0.23629    
   1900.0       42   0.23630    
   1900.0       46   0.23630    
   1900.0       50   0.23630    
   1900.0       54   0.23630    
   1900.0       58   0.23630    
   1900.0       62   0.23630    
   1900.0       66   0.23630    
   1900.0       70   0.23630    
   1900.0       74   0.23630    
   1900.0       78   0.23630    
   1900.0       82   0.23630    
   1900.0       86   0.23630    
   1900.0       90   0.23630    
   1900.0       94   0.23630    
   1900.0       98   0.23630    
   1900.0      102   0.23630    
   1900.0      106   0.23630    
   1900.0      110   0.23630    
   1900.0      114   0.23630    
   1900.0      118   0.23630    
   1900.0      122   0.23630    
   1900.0      126   0.23630    
