Pressure (atm),Temperature (K),P1_SymmetryFactor_1_P1->W1,W2_Energy_1_P1->W1,B4_Energy_1_P1->W1,W1_Frequencies_1_P1->W1,P2_SymmetryFactor_1_P1->W1,W1_Energy_1_P1->W1,B5_Frequencies_1_P1->W1,P2_Energy_1_P1->W1,B4_Frequencies_1_P1->W1,P2_Frequencies_1_P1->W1,B4_SymmetryFactor_1_P1->W1,P1_Frequencies_1_P1->W1,W1_SymmetryFactor_1_P1->W1,B5_SymmetryFactor_1_P1->W1,B5_Energy_1_P1->W1,W2_Frequencies_1_P1->W1,W2_SymmetryFactor_1_P1->W1,P1_Energy_1_P1->W1
10.0,4000.0,0.9999995880168321,0.0,-0.1070588155558761,0.0,0.0,0.0,-0.5687263030824132,0.0,-3.5363090544170652,0.0,-0.8418916211293007,3.1822062095554733,0.0,-0.1460043256220055,-0.01854595524801985,0.0,0.0,0.12580492713989025
10.0,4005.0,0.9999995879554122,0.0,-0.1068791880761678,0.0,0.0,0.0,-0.5696439809038238,0.0,-3.53575148838696,0.0,-0.8416439642261582,3.183097679573372,0.0,-0.1462340388042269,-0.01856842884861362,0.0,0.0,0.1256478671656087
10.0,4010.0,0.9999995878950144,0.0,-0.10669999531933562,0.0,0.0,0.0,-0.5705600125802254,0.0,-3.535194561672627,0.0,-0.8413967541701338,3.1839871460656584,0.0,-0.14646333789853366,-0.018590859636398737,0.0,0.0,0.1254911988627161
10.0,4015.0,0.9999995878356315,0.0,-0.1065212357106097,0.0,0.0,0.0,-0.5714744018648553,0.0,-3.5346382746882905,0.0,-0.8411499899289433,3.184874615698115,0.0,-0.14669222385955638,-0.01861324772195371,0.0,0.0,0.1253349207679298
10.0,4020.0,0.9999995877772566,0.0,-0.10634290768280943,0.0,0.0,0.0,-0.5723871525041851,0.0,-3.534082627832173,0.0,-0.8409036704722688,3.185760095107431,0.0,-0.14692069764012067,-0.01863559321555237,0.0,0.0,0.12517903142524686
10.0,4025.0,0.9999995877198825,0.0,-0.10616500967629837,0.0,0.0,0.0,-0.5732982682378993,0.0,-3.533527621486709,0.0,-0.8406577947717709,3.1866435909013604,0.0,-0.1471487601912362,-0.018657896227164093,0.0,0.0,0.1250235293858994
10.0,4030.0,0.9999995876635026,0.0,-0.1059875401389389,0.0,0.0,0.0,-0.5742077527988446,0.0,-3.532973256018715,0.0,-0.8404123618010957,3.1875251096588717,0.0,-0.14737641246209618,-0.018680156866454016,0.0,0.0,0.1248684132083098
10.0,4035.0,0.9999995876081099,0.0,-0.10581049752604596,0.0,0.0,0.0,-0.5751156099130209,0.0,-3.532419531779548,0.0,-0.8401673705358804,3.188404657930312,0.0,-0.14760365540006526,-0.018702375242783675,0.0,0.0,0.12471368145804507
10.0,4040.0,0.9999995875536976,0.0,-0.10563388030034433,0.0,0.0,0.0,-0.5760218432995298,0.0,-3.531866449105346,0.0,-0.8399228199537607,3.1892822422375464,0.0,-0.14783048995067735,-0.018724551465211372,0.0,0.0,0.12455933270777361
10.0,4045.0,0.9999995875002589,0.0,-0.10545768693192323,0.0,0.0,0.0,-0.5769264566705707,0.0,-3.531314008317128,0.0,-0.8396787090343756,3.1901578690741186,0.0,-0.14805691705762483,-0.018746685642492492,0.0,0.0,0.1244053655372217
10.0,4050.0,0.9999995874477872,0.0,-0.10528191589819272,0.0,0.0,0.0,-0.5778294537313907,0.0,-3.530762209721041,0.0,-0.8394350367593783,3.1910315449053974,0.0,-0.14828293766275588,-0.018768777883079773,0.0,0.0,0.1242517785331289
10.0,4055.0,0.9999995873962755,0.0,-0.10510656568383878,0.0,0.0,0.0,-0.5787308381802702,0.0,-3.5302110536084936,0.0,-0.8391918021124372,3.191903276168731,0.0,-0.14850855270606764,-0.01879082829512423,0.0,0.0,0.12409857028920454
10.0,4060.0,0.9999995873457177,0.0,-0.10493163478078221,0.0,0.0,0.0,-0.5796306137084983,0.0,-3.5296605402563292,0.0,-0.8389490040792433,3.1927730692735903,0.0,-0.14873376312570047,-0.01881283698647507,0.0,0.0,0.12394573940608668
10.0,4065.0,0.9999995872961068,0.0,-0.10475712168813367,0.0,0.0,0.0,-0.580528784000322,0.0,-3.529110669927014,0.0,-0.8387066416475215,3.1936409306017173,0.0,-0.14895856985792993,-0.018834804064680164,0.0,0.0,0.12379328449129785
10.0,4070.0,0.9999995872474366,0.0,-0.10458302491215117,0.0,0.0,0.0,-0.5814253527329644,0.0,-3.5285614428687944,0.0,-0.8384647138070278,3.194506866507278,0.0,-0.14918297383716667,-0.018856729636986914,0.0,0.0,0.12364120415920299
10.0,4075.0,0.9999995871997005,0.0,-0.10440934296619878,0.0,0.0,0.0,-0.5823203235765608,0.0,-3.528012859315849,0.0,-0.8382232195495607,3.195370883317002,0.0,-0.14940697599594616,-0.018878613810342334,0.0,0.0,0.12348949703096801
10.0,4080.0,0.9999995871528922,0.0,-0.10423607437070323,0.0,0.0,0.0,-0.5832137001941547,0.0,-3.527464919488501,0.0,-0.8379821578689666,3.1962329873303297,0.0,-0.14963057726492557,-0.01890045669139349,0.0,0.0,0.12333816173451759
10.0,4085.0,0.9999995871070049,0.0,-0.10406321765311281,0.0,0.0,0.0,-0.5841054862416631,0.0,-3.5269176235933224,0.0,-0.8377415277611391,3.1970931848195567,0.0,-0.14985377857287666,-0.018922258386488054,0.0,0.0,0.12318719690449437
10.0,4090.0,0.9999995870620326,0.0,-0.10389077134785484,0.0,0.0,0.0,-0.5849956853678759,0.0,-3.526370971823329,0.0,-0.837501328224031,3.197951482029979,0.0,-0.1500765808466874,-0.018944019001675003,0.0,0.0,0.12303660118221717
10.0,4095.0,0.9999995870179692,0.0,-0.1037187339962959,0.0,0.0,0.0,-0.5858843012144005,0.0,-3.525824964358125,0.0,-0.8372615582576551,3.1988078851800315,0.0,-0.15029898501134892,-0.018965738642704795,0.0,0.0,0.12288637321564091
10.0,4100.0,0.999999586974808,0.0,-0.10354710414669943,0.0,0.0,0.0,-0.5867713374156731,0.0,-3.525279601364085,0.0,-0.8370222168640902,3.1996624004614334,0.0,-0.1505209919899568,-0.018987417415029777,0.0,0.0,0.1227365116593158
10.0,4105.0,0.999999586932543,0.0,-0.1033758803541862,0.0,0.0,0.0,-0.587656797598915,0.0,-3.524734882994489,0.0,-0.8367833030474873,3.200515034039326,0.0,-0.15074260270370238,-0.019009055423804936,0.0,0.0,0.12258701517434752
10.0,4110.0,0.9999995868911682,0.0,-0.10320506118069286,0.0,0.0,0.0,-0.58854068538413,0.0,-3.5241908093896606,0.0,-0.8365448158140686,3.2013657920524135,0.0,-0.15096381807187428,-0.019030652773888417,0.0,0.0,0.12243788242835647
10.0,4115.0,0.9999995868506771,0.0,-0.1030346451949327,0.0,0.0,0.0,-0.589423004384066,0.0,-3.5236473806771627,0.0,-0.8363067541721384,3.202214680613105,0.0,-0.1511846390118497,-0.01905220956984175,0.0,0.0,0.12228911209543927
10.0,4120.0,0.9999995868110643,0.0,-0.10286463097235476,0.0,0.0,0.0,-0.5903037582042243,0.0,-3.5231045969719075,0.0,-0.8360691171320811,3.2030617058076505,0.0,-0.15140506643909216,-0.019073725915930626,0.0,0.0,0.12214070285612816
10.0,4125.0,0.9999995867723231,0.0,-0.1026950170951059,0.0,0.0,0.0,-0.5911829504428059,0.0,-3.5225624583763375,0.0,-0.8358319037063714,3.2039068736962735,0.0,-0.15162510126714604,-0.01909520191612519,0.0,0.0,0.12199265339735392
10.0,4130.0,0.9999995867344479,0.0,-0.10252580215199053,0.0,0.0,0.0,-0.5920605846907139,0.0,-3.5220209649805696,0.0,-0.8355951129095728,3.20475019031331,0.0,-0.15184474440763543,-0.019116637674100587,0.0,0.0,0.12184496241240589
10.0,4135.0,0.9999995866974325,0.0,-0.102356984738431,0.0,0.0,0.0,-0.5929366645315461,0.0,-3.5214801168624916,0.0,-0.8353587437583418,3.2055916616673543,0.0,-0.1520639967702597,-0.01913803329323782,0.0,0.0,0.1216976286008926
10.0,4140.0,0.9999995866612713,0.0,-0.10218856345642997,0.0,0.0,0.0,-0.5938111935415641,0.0,-3.5209399140879767,0.0,-0.8351227952714341,3.206431293741379,0.0,-0.15228285926279098,-0.019159388876623815,0.0,0.0,0.12155065066870574
10.0,4145.0,0.9999995866259582,0.0,-0.10202053691453197,0.0,0.0,0.0,-0.5946841752896694,0.0,-3.5204003567109976,0.0,-0.8348872664697082,3.207269092492875,0.0,-0.15250133279106717,-0.019180704527052193,0.0,0.0,0.12140402732798093
10.0,4150.0,0.9999995865914876,0.0,-0.10185290372778433,0.0,0.0,0.0,-0.595555613337415,0.0,-3.5198614447737375,0.0,-0.8346521563761239,3.2081050638539845,0.0,-0.15271941825899363,-0.019201980347023768,0.0,0.0,0.12125775729706025
10.0,4155.0,0.9999995865578535,0.0,-0.1016856625176997,0.0,0.0,0.0,-0.5964255112389595,0.0,-3.519323178306801,0.0,-0.8344174640157487,3.208939213731639,0.0,-0.15293711656853923,-0.0192232164387472,0.0,0.0,0.12111183930045477
10.0,4160.0,0.9999995865250502,0.0,-0.10151881191221875,0.0,0.0,0.0,-0.5972938725410828,0.0,-3.5187855573292697,0.0,-0.8341831884157619,3.2097715480076787,0.0,-0.15315442861972894,-0.019244412904139387,0.0,0.0,0.12096627206880844
10.0,4165.0,0.9999995864930723,0.0,-0.10135235054567251,0.0,0.0,0.0,-0.5981607007831463,0.0,-3.518248581848897,0.0,-0.8339493286054546,3.2106020725389937,0.0,-0.1533713553106485,-0.019265569844826032,0.0,0.0,0.12082105433885981
10.0,4170.0,0.9999995864619138,0.0,-0.10118627705874504,0.0,0.0,0.0,-0.5990259994970969,0.0,-3.517712251862237,0.0,-0.8337158836162344,3.2114307931576493,0.0,-0.15358789753743485,-0.019286687362142226,0.0,0.0,0.1206761848534066
10.0,4175.0,0.9999995864315693,0.0,-0.10102059009843722,0.0,0.0,0.0,-0.5998897722074462,0.0,-3.5171765673547326,0.0,-0.8334828524816259,3.2122577156710133,0.0,-0.1538040561942799,-0.019307765557133094,0.0,0.0,0.12053166236126926
10.0,4180.0,0.9999995864020331,0.0,-0.10085528831802885,0.0,0.0,0.0,-0.6007520224312578,0.0,-3.5166415283009345,0.0,-0.8332502342372756,3.2130828458618903,0.0,-0.15401983217342158,-0.019328804530554206,0.0,0.0,0.12038748561725461
10.0,4185.0,0.9999995863732998,0.0,-0.10069037037704395,0.0,0.0,0.0,-0.6016127536781429,0.0,-3.5161071346645216,0.0,-0.8330180279209517,3.2139061894886445,0.0,-0.15423522636514816,-0.019349804382872395,0.0,0.0,0.12024365338211972
10.0,4190.0,0.9999995863453637,0.0,-0.10052583494121342,0.0,0.0,0.0,-0.602471969450242,0.0,-3.515573386398536,0.0,-0.8327862325725488,3.2147277522853273,0.0,-0.15445023965779045,-0.019370765214266127,0.0,0.0,0.12010016442253779
10.0,4195.0,0.9999995863182195,0.0,-0.10036168068243936,0.0,0.0,0.0,-0.6033296732422214,0.0,-3.5150402834454453,0.0,-0.8325548472340875,3.215547539961807,0.0,-0.15466487293772518,-0.019391687124626012,0.0,0.0,0.11995701751106132
10.0,4200.0,0.9999995862918619,0.0,-0.1001979062787607,0.0,0.0,0.0,-0.6041858685412463,0.0,-3.51450782573729,0.0,-0.8323238709497167,3.216365558203883,0.0,-0.1548791270893673,-0.01941257021355559,0.0,0.0,0.1198142114260882
10.0,4205.0,0.9999995862662854,0.0,-0.10003451041431535,0.0,0.0,0.0,-0.6050405588269999,0.0,-3.513976013195796,0.0,-0.8320933027657159,3.2171818126734295,0.0,-0.1550930029951748,-0.019433414580371924,0.0,0.0,0.1196717449518262
10.0,4210.0,0.9999995862414846,0.0,-0.09987149177930782,0.0,0.0,0.0,-0.6058937475716433,0.0,-3.5134448457325496,0.0,-0.8318631417305006,3.2179963090084964,0.0,-0.15530650153563919,-0.019454220324105903,0.0,0.0,0.11952961687825941
10.0,4215.0,0.9999995862174542,0.0,-0.09970884906997274,0.0,0.0,0.0,-0.6067454382398239,0.0,-3.512914323249033,0.0,-0.8316333868946155,3.218809052823451,0.0,-0.15551962358929078,-0.019474987543503276,0.0,0.0,0.11938782600111286
10.0,4220.0,0.999999586194189,0.0,-0.09954658098854006,0.0,0.0,0.0,-0.6075956342886641,0.0,-3.512384445636834,0.0,-0.8314040373107436,3.219620049709091,0.0,-0.1557323700326957,-0.019495716337024772,0.0,0.0,0.11924637112181913
10.0,4225.0,0.9999995861716838,0.0,-0.09938468624320224,0.0,0.0,0.0,-0.6084443391677464,0.0,-3.5118552127777023,0.0,-0.831175092033704,3.220429305232765,0.0,-0.1559447417404496,-0.019516406802847077,0.0,0.0,0.11910525104748479
10.0,4230.0,0.9999995861499333,0.0,-0.09922316354807764,0.0,0.0,0.0,-0.6092915563191298,0.0,-3.5113266245436954,0.0,-0.8309465501204523,3.2212368249385035,0.0,-0.15615673958518397,-0.019537059038863408,0.0,0.0,0.11896446459085619
10.0,4235.0,0.9999995861289324,0.0,-0.09906201162317937,0.0,0.0,0.0,-0.6101372891773047,0.0,-3.510798680797305,0.0,-0.8307184106300853,3.222042614347123,0.0,-0.15636836443755975,-0.019557673142683765,0.0,0.0,0.11882401057028696
10.0,4240.0,0.9999995861086761,0.0,-0.09890122919437931,0.0,0.0,0.0,-0.6109815411692108,0.0,-3.5102713813915662,0.0,-0.8304906726238405,3.2228466789563583,0.0,-0.15657961716626775,-0.01957824921163598,0.0,0.0,0.11868388780970432
10.0,4245.0,0.9999995860891592,0.0,-0.09874081499337584,0.0,0.0,0.0,-0.6118243157142355,0.0,-3.5097447261701396,0.0,-0.8302633351650922,3.223649024240977,0.0,-0.1567904986380274,-0.019598787342766138,0.0,0.0,0.11854409513857653
10.0,4250.0,0.9999995860703765,0.0,-0.09858076775766043,0.0,0.0,0.0,-0.6126656162241886,0.0,-3.5092187149674827,0.0,-0.8300363973193619,3.2244496556528963,0.0,-0.15700100971758743,-0.019619287632839197,0.0,0.0,0.11840463139188004
10.0,4255.0,0.9999995860523232,0.0,-0.0984210862304841,0.0,0.0,0.0,-0.6135054461033104,0.0,-3.5086933476089315,0.0,-0.8298098581543089,3.2252485786212994,0.0,-0.1572111512677212,-0.019639750178339556,0.0,0.0,0.11826549541006753
10.0,4260.0,0.9999995860349943,0.0,-0.0982617691608256,0.0,0.0,0.0,-0.6143438087482598,0.0,-3.508168623910804,0.0,-0.8295837167397399,3.2260457985527533,0.0,-0.15742092414923162,-0.019660175075471645,0.0,0.0,0.11812668603903581
10.0,4265.0,0.9999995860183848,0.0,-0.09810281530335806,0.0,0.0,0.0,-0.6151807075481197,0.0,-3.5076445436805153,0.0,-0.8293579721476011,3.2268413208313285,0.0,-0.15763032922094652,-0.01968056242016105,0.0,0.0,0.11798820213009308
10.0,4270.0,0.9999995860024898,0.0,-0.097944223418417,0.0,0.0,0.0,-0.6160161458843721,0.0,-3.507121106716722,0.0,-0.8291326234519868,3.227635150818705,0.0,-0.15783936733971773,-0.019700912308054267,0.0,0.0,0.11785004253992874
10.0,4275.0,0.9999995859873045,0.0,-0.09778599227196767,0.0,0.0,0.0,-0.6168501271309201,0.0,-3.506598312809367,0.0,-0.828907669729134,3.228427293854295,0.0,-0.15804803936042372,-0.01972122483452013,0.0,0.0,0.11771220613057962
10.0,4280.0,0.9999995859728241,0.0,-0.09762812063557424,0.0,0.0,0.0,-0.6176826546540672,0.0,-3.5060761617398457,0.0,-0.8286831100574221,3.229217755255353,0.0,-0.15825634613596923,-0.019741500094649984,0.0,0.0,0.11757469176940158
10.0,4285.0,0.9999995859590434,0.0,-0.09747060728636686,0.0,0.0,0.0,-0.6185137318125192,0.0,-3.505554653281061,0.0,-0.82845894351738,3.2300065403170906,0.0,-0.15846428851728003,-0.019761738183258586,0.0,0.0,0.11743749832903604
10.0,4290.0,0.9999995859459582,0.0,-0.09731345100701146,0.0,0.0,0.0,-0.619343361957376,0.0,-3.5050337871975854,0.0,-0.828235169191677,3.2307936543127838,0.0,-0.15867186735330768,-0.019781939194884447,0.0,0.0,0.11730062468738088
10.0,4295.0,0.9999995859335634,0.0,-0.09715665058567759,0.0,0.0,0.0,-0.6201715484321322,0.0,-3.504513563245705,0.0,-0.8280117861651307,3.2315791024938902,0.0,-0.15887908349102867,-0.019802103223790803,0.0,0.0,0.11716406972755869
10.0,4300.0,0.9999995859218542,0.0,-0.09700020481600698,0.0,0.0,0.0,-0.6209982945726945,0.0,-3.5039939811735663,0.0,-0.8277887935247005,3.2323628900901595,0.0,-0.15908593777544283,-0.019822230363965968,0.0,0.0,0.11702783233788683
10.0,4305.0,0.9999995859108263,0.0,-0.0968441124970848,0.0,0.0,0.0,-0.6218236037073265,0.0,-3.5034750407212485,0.0,-0.8275661903594929,3.2331450223097384,0.0,-0.15929243104957472,-0.019842320709124207,0.0,0.0,0.11689191141184782
10.0,4310.0,0.9999995859004746,0.0,-0.0966883724334065,0.0,0.0,0.0,-0.6226474791567165,0.0,-3.5029567416208813,0.0,-0.8273439757607572,3.2339255043392887,0.0,-0.1594985641544741,-0.019862374352706356,0.0,0.0,0.11675630584805845
10.0,4315.0,0.999999585890795,0.0,-0.09653298343484802,0.0,0.0,0.0,-0.6234699242339286,0.0,-3.5024390835967276,0.0,-0.827122148821886,3.234704341344092,0.0,-0.1597043379292136,-0.019882391387880363,0.0,0.0,0.11662101455023989
10.0,4320.0,0.9999995858817825,0.0,-0.09637794431663756,0.0,0.0,0.0,-0.6242909422443998,0.0,-3.5019220663653217,0.0,-0.8269007086384166,3.2354815384681515,0.0,-0.15990975321089387,-0.019902371907541856,0.0,0.0,0.11648603642718956
10.0,4325.0,0.9999995858734329,0.0,-0.09622325389932293,0.0,0.0,0.0,-0.6251105364859807,0.0,-3.5014056896355004,0.0,-0.8266796543080297,3.2362571008343135,0.0,-0.16011481083463694,-0.019922316004315082,0.0,0.0,0.11635137039275081
10.0,4330.0,0.9999995858657412,0.0,-0.0960689110087434,0.0,0.0,0.0,-0.6259287102488896,0.0,-3.500889953108549,0.0,-0.8264589849305447,3.2370310335443624,0.0,-0.16031951163359456,-0.019942223770553463,0.0,0.0,0.11621701536578331
10.0,4335.0,0.9999995858587034,0.0,-0.09591491447599915,0.0,0.0,0.0,-0.6267454668157381,0.0,-3.500374856478295,0.0,-0.8262386996079283,3.2378033416791343,0.0,-0.1605238564389417,-0.019962095298340043,0.0,0.0,0.11608297027013521
10.0,4340.0,0.9999995858523147,0.0,-0.09576126313742248,0.0,0.0,0.0,-0.6275608094615297,0.0,-3.4998603994311677,0.0,-0.8260187974442811,3.238574030298618,0.0,-0.16072784607988494,-0.019981930679488488,0.0,0.0,0.11594923403461371
10.0,4345.0,0.999999585846571,0.0,-0.09560795583454845,0.0,0.0,0.0,-0.6283747414536504,0.0,-3.49934658164634,0.0,-0.8257992775458513,3.239343104442065,0.0,-0.16093148138365185,-0.02000173000554331,0.0,0.0,0.11581580559295654
10.0,4350.0,0.9999995858414676,0.0,-0.0954549914140855,0.0,0.0,0.0,-0.6291872660518716,0.0,-3.4988334027957673,0.0,-0.825580139021019,3.240110569128092,0.0,-0.16113476317550554,-0.020021493367781085,0.0,0.0,0.11568268388380422
10.0,4355.0,0.9999995858370005,0.0,-0.0953023687278875,0.0,0.0,0.0,-0.6299983865083596,0.0,-3.49832086254431,0.0,-0.8253613809803076,3.240876429354779,0.0,-0.16133769227873399,-0.020041220857210596,0.0,0.0,0.11554986785067119
10.0,4360.0,0.999999585833165,0.0,-0.09515008663292375,0.0,0.0,0.0,-0.6308081060676787,0.0,-3.497808960549835,0.0,-0.8251430025363753,3.241640690099785,0.0,-0.16154026951465628,-0.02006091256457379,0.0,0.0,0.115417356441918
10.0,4365.0,0.9999995858299567,0.0,-0.09499814399125188,0.0,0.0,0.0,-0.6316164279667731,0.0,-3.4972976964632703,0.0,-0.8249250028040155,3.2424033563204406,0.0,-0.16174249570262278,-0.020080568580346597,0.0,0.0,0.11528514861072409
10.0,4370.0,0.9999995858273719,0.0,-0.09484653966998886,0.0,0.0,0.0,-0.6324233554349936,0.0,-3.4967870699287116,0.0,-0.8247073809001579,3.2431644329538503,0.0,-0.1619443716600168,-0.020100188994738942,0.0,0.0,0.11515324331505974
10.0,4375.0,0.9999995858254059,0.0,-0.09469527254128338,0.0,0.0,0.0,-0.6332288916940751,0.0,-3.4962770805835213,0.0,-0.8244901359438659,3.2439239249169995,0.0,-0.1621458982022524,-0.020119773897696164,0.0,0.0,0.11502163951765873
10.0,4380.0,0.9999995858240545,0.0,-0.09454434148228721,0.0,0.0,0.0,-0.6340330399581713,0.0,-3.495767728058377,0.0,-0.8242732670563315,3.2446818371068558,0.0,-0.1623470761427819,-0.020139323378899444,0.0,0.0,0.11489033618599126
10.0,4385.0,0.9999995858233137,0.0,-0.09439374537512828,0.0,0.0,0.0,-0.6348358034338257,0.0,-3.495259011977421,0.0,-0.8240567733608828,3.2454381744004617,0.0,-0.1625479062930902,-0.02015883752776611,0.0,0.0,0.11475933229223653
10.0,4390.0,0.9999995858231792,0.0,-0.09424348310688313,0.0,0.0,0.0,-0.6356371853199869,0.0,-3.494750931958276,0.0,-0.8238406539829728,3.2461929416550386,0.0,-0.16274838946269896,-0.02017831643345086,0.0,0.0,0.11462862681325711
10.0,4395.0,0.9999995858236469,0.0,-0.0940935535695488,0.0,0.0,0.0,-0.6364371888080218,0.0,-3.494243487612149,0.0,-0.8236249080501857,3.2469461437080898,0.0,-0.16294852645916874,-0.020197760184845995,0.0,0.0,0.11449821873057091
10.0,4400.0,0.9999995858247128,0.0,-0.09394395566001695,0.0,0.0,0.0,-0.6372358170817018,0.0,-3.4937366785439536,0.0,-0.8234095346922281,3.247697785377493,0.0,-0.16314831808810076,-0.020217168870582575,0.0,0.0,0.11436810703032559
10.0,4405.0,0.9999995858263727,0.0,-0.09379468828004527,0.0,0.0,0.0,-0.6380330733172277,0.0,-3.493230504352348,0.0,-0.8231945330409349,3.248447871461602,0.0,-0.16334776515313462,-0.020236542579030528,0.0,0.0,0.1142382907032714
10.0,4410.0,0.9999995858286225,0.0,-0.09364575033623244,0.0,0.0,0.0,-0.6388289606832043,0.0,-3.49272496462982,0.0,-0.8229799022302604,3.2491964067393417,0.0,-0.16354686845595356,-0.02025588139829965,0.0,0.0,0.11410876874473655
10.0,4415.0,0.9999995858314584,0.0,-0.09349714073999048,0.0,0.0,0.0,-0.6396234823406688,0.0,-3.4922200589627863,0.0,-0.822765641396284,3.249943395970305,0.0,-0.1637456287962862,-0.020275185416240304,0.0,0.0,0.11397954015460011
10.0,4420.0,0.9999995858348762,0.0,-0.09334885840751807,0.0,0.0,0.0,-0.6404166414430964,0.0,-3.491715786931652,0.0,-0.8225517496771996,3.2506888438948516,0.0,-0.1639440469719043,-0.02029445472044411,0.0,0.0,0.11385060393726619
10.0,4425.0,0.9999995858388722,0.0,-0.09320090225977501,0.0,0.0,0.0,-0.6412084411363854,0.0,-3.49121214811091,0.0,-0.8223382262133225,3.251432755234205,0.0,-0.16414212377862822,-0.02031368939824447,0.0,0.0,0.11372195910163914
10.0,4430.0,0.9999995858434421,0.0,-0.09305327122245612,0.0,0.0,0.0,-0.6419988845588793,0.0,-3.490709142069209,0.0,-0.8221250701470809,3.2521751346905377,0.0,-0.16433986001032538,-0.020332889536717212,0.0,0.0,0.11359360466109783
10.0,4435.0,0.9999995858485822,0.0,-0.09290596422596464,0.0,0.0,0.0,-0.6427879748413651,0.0,-3.490206768369416,0.0,-0.8219122806230196,3.2529159869470763,0.0,-0.16453725645891767,-0.020352055222681457,0.0,0.0,0.1134655396334706
10.0,4440.0,0.9999995858542886,0.0,-0.09275898020538678,0.0,0.0,0.0,-0.6435757151070781,0.0,-3.489705026568699,0.0,-0.8216998567877892,3.253655316668197,0.0,-0.16473431391437632,-0.020371186542700356,0.0,0.0,0.11333776304100897
10.0,4445.0,0.9999995858605574,0.0,-0.09261231810046702,0.0,0.0,0.0,-0.6443621084717123,0.0,-3.4892039162186363,0.0,-0.8214877977901573,3.2543931284995042,0.0,-0.16493103316472704,-0.020390283583081502,0.0,0.0,0.11321027391036526
10.0,4450.0,0.9999995858673848,0.0,-0.09246597685558129,0.0,0.0,0.0,-0.6451471580434245,0.0,-3.4887034368652308,0.0,-0.8212761027809931,3.25512942706794,0.0,-0.16512741499605146,-0.020409346429877823,0.0,0.0,0.11308307127256556
10.0,4455.0,0.9999995858747669,0.0,-0.09231995541971204,0.0,0.0,0.0,-0.6459308669228343,0.0,-3.4882035880490223,0.0,-0.8210647709132722,3.2558642169818692,0.0,-0.16532346019249072,-0.020428375168888083,0.0,0.0,0.11295615416298568
10.0,4460.0,0.9999995858827001,0.0,-0.09217425274642403,0.0,0.0,0.0,-0.6467132382030454,0.0,-3.4877043693051686,0.0,-0.8208538013420723,3.256597502831172,0.0,-0.16551916953624812,-0.020447369885657967,0.0,0.0,0.11282952162132752
10.0,4465.0,0.9999995858911804,0.0,-0.09202886779383909,0.0,0.0,0.0,-0.6474942749696263,0.0,-3.4872057801634893,0.0,-0.8206431932245735,3.2573292891873313,0.0,-0.16571454380758363,-0.020466330665480193,0.0,0.0,0.11270317269159495
10.0,4470.0,0.9999995859002042,0.0,-0.09188379952461043,0.0,0.0,0.0,-0.6482739803006412,0.0,-3.4867078201485446,0.0,-0.8204329457200538,3.25805958060353,0.0,-0.1659095837848239,-0.020485257593395475,0.0,0.0,0.1125771064220684
10.0,4475.0,0.9999995859097681,0.0,-0.09173904690589903,0.0,0.0,0.0,-0.6490523572666588,0.0,-3.486210488779716,0.0,-0.8202230579898852,3.258788381614741,0.0,-0.16610429024436665,-0.020504150754193404,0.0,0.0,0.11245132186528202
10.0,4480.0,0.999999585919868,0.0,-0.09159460890934894,0.0,0.0,0.0,-0.6498294089307322,0.0,-3.485713785571258,0.0,-0.8200135291975337,3.2595156967378105,0.0,-0.16629866396067097,-0.020523010232412802,0.0,0.0,0.11232581807799995
10.0,4485.0,0.9999995859305003,0.0,-0.09145048451106322,0.0,0.0,0.0,-0.6506051383484218,0.0,-3.485217710032416,0.0,-0.8198043585085577,3.2602415304715517,0.0,-0.16649270570627092,-0.020541836112342643,0.0,0.0,0.11220059412119274
10.0,4490.0,0.9999995859416615,0.0,-0.09130667269157895,0.0,0.0,0.0,-0.6513795485678251,0.0,-3.4847222616674083,0.0,-0.8195955450906031,3.260965887296834,0.0,-0.16668641625177258,-0.020560628478022466,0.0,0.0,0.1120756490600126
10.0,4495.0,0.999999585953348,0.0,-0.0911631724358444,0.0,0.0,0.0,-0.6521526426295418,0.0,-3.4842274399755713,0.0,-0.8193870881133999,3.2616887716766727,0.0,-0.1668797963658578,-0.02057938741324359,0.0,0.0,0.11195098196377257
10.0,4500.0,0.999999585965556,0.0,-0.09101998273319495,0.0,0.0,0.0,-0.6529244235667067,0.0,-3.4837332444514026,0.0,-0.8191789867487629,3.2624101880563057,0.0,-0.16707284681528478,-0.020598113001548932,0.0,0.0,0.11182659190592155
10.0,4505.0,0.9999995859782822,0.0,-0.09087710257732824,0.0,0.0,0.0,-0.653694894405005,0.0,-3.4832396745845986,0.0,-0.8189712401705884,3.2631301408632996,0.0,-0.16726556836489542,-0.020616805326234756,0.0,0.0,0.11170247796402162
10.0,4510.0,0.9999995859915229,0.0,-0.09073453096628263,0.0,0.0,0.0,-0.6544640581626524,0.0,-3.4827467298601706,0.0,-0.8187638475548482,3.2638486345076174,0.0,-0.16745796177760952,-0.020635464470350327,0.0,0.0,0.11157863921972586
10.0,4515.0,0.9999995860052748,0.0,-0.09059226690241243,0.0,0.0,0.0,-0.6552319178504333,0.0,-3.4822544097584576,0.0,-0.81855680807959,3.2645656733817168,0.0,-0.16765002781443494,-0.020654090516699433,0.0,0.0,0.11145507475875528
